image_path,target,gender,skin_tone,age,intersection
dataset/imdb_wiki/imdb/32/nm0000632_rm2743398912_1954-4-29_2015_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/55/nm0910055_rm1774433280_1941-1-31_2012_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/02/8790002_1983-08-23_2006_face4.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/85/1854385_1984-10-05_2005_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/73/2955673_1894-03-17_1943_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/41/23052041_1973-02-18_2012_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/69/nm0006969_rm2486352640_1974-2-10_2005_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/34/nm0000134_rm3664107776_1943-8-17_2013_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/32/41861832_1941-06-07_1963_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/22/20871022_1986-02-05_2011_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/94/36934794_1981-09-20_2012_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/47/nm0942247_rm727685376_1991-2-17_2002_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/wiki/99/1919799_1975-05-16_2011_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/56/2082856_1977-05-26_2005_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/86/27226486_1981-06-29_2012_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/14/nm1227814_rm1106345984_1988-12-14_2010_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/41/nm0001841_rm679135232_1948-10-17_1982_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/37/1403037_1987-06-02_2014_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/13/nm0000313_rm617447424_1949-12-4_2010_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/41/6947041_1988-03-21_2007_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/89/nm0209289_rm1668994560_1984-9-3_2013_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/77/149077_1968-01-28_2010_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/wiki/16/782216_1971-09-02_2009_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/35/41181435_1983-07-24_2015_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/89/440389_1976-10-10_2014_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/11/nm1988111_rm80522496_1980-10-24_2013_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/20/nm0005320_rm2097518592_1965-4-9_2005_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/94/5717594_1980-05-06_2013_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/59/nm0001059_rm101941504_1950-3-30_2010_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/32/17442932_1964-04-25_2009_face2.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/45/nm0005245_rm2478945024_1970-4-20_2005_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/05/589305_1953-06-02_2008_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/51/nm0584951_rm1138160128_1986-8-29_2009_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/90/40053390_1965-08-03_2011_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/23/2420223_1987-04-16_2011_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/02/nm0564402_rm1862638336_1957-8-25_2006_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/53/37190953_1928-01-10_2012_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/12/nm0085312_rm1890752256_1969-8-28_2008_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/75/nm0010075_rm2497352960_1978-3-1_2005_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/86/nm2092886_rm456707584_1982-0-0_2014_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/36/nm0000136_rm2589261568_1963-6-9_2015_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/86/nm0000586_rm3120736000_1971-9-18_2013_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/55/nm0910055_rm2885854976_1941-1-31_2003_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/89/nm0929489_rm2507731712_1948-2-5_2015_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/wiki/44/19677944_1987-01-10_2009_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/05/nm0000505_rm1814680064_1970-10-30_2013_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/31/11435331_1943-04-02_1962_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/63/nm0322563_rm2742204928_1960-3-11_2004_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/81/2163081_1973-02-14_2008_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/16/nm0641816_rm3463100928_1972-8-6_2011_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/85/8244585_1984-09-23_2007_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/88/nm0913488_rm2945360128_1977-1-31_2012_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/92/nm1200692_rm1681693440_1980-7-6_2007_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/64/nm0570364_rm1278593536_1971-11-20_2009_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/50/nm0082450_rm36545536_1962-9-17_2013_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/wiki/42/1535942_1982-05-02_2012_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/99/nm0770399_rm995732224_1949-1-7_1986_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/91/nm0001191_rm3609172480_1966-9-9_2004_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/77/nm0359577_rm648389376_1961-1-10_2007_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/38/32355238_1990-07-12_2014_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/13/42985613_1934-07-18_2013_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/27/nm0001427_rm2984495104_1963-6-17_2014_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/23/nm0000123_rm3420582912_1961-5-6_2015_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/77/nm0564277_rm2311951616_1961-9-23_2007_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/80/nm0481180_rm3240228864_1963-2-17_1996_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/73/12785773_1986-05-31_2010_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/35/36418935_1988-03-09_2012_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/61/20410261_1982-05-01_2015_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/82/nm0888882_rm949856768_1984-9-22_2012_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/95/293595_1967-05-13_1992_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/37/11570137_1980-10-09_2008_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/10/27688310_1981-08-21_2006_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/91/1063891_1916-12-05_2007_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/70/16027570_1956-09-18_1983_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/52/7783652_1984-04-13_2010_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/66/nm0004266_rm3742607872_1982-11-12_2012_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/28/nm4249528_rm588232704_1981-8-10_2009_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/28/5423428_1986-02-10_2009_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/50/nm0057150_rm2272588544_1972-8-2_2015_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/13/nm0111013_rm2590225920_1979-12-15_2011_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/33/42842133_1956-09-12_2015_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/wiki/93/25375093_1992-02-25_2012_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/75/nm1377375_rm250912768_1981-8-25_2011_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/24/nm0005024_rm1507429888_1969-3-11_2009_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/04/24713504_1977-07-01_2012_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/35/17974235_1973-06-13_2009_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/40/nm0000240_rm4064975616_1970-1-20_1996_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/06/9382506_1982-04-30_2010_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/23/nm1535523_rm1314163968_1998-7-8_2010_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/89/9641289_1900-12-21_1960_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/80/24789580_1988-07-28_2009_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/92/37466692_1941-07-17_1962_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/19/nm0001319_rm222549248_1951-9-2_2003_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/72/nm0000572_rm2518989312_1965-3-25_2011_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/92/44505792_1993-03-15_2014_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/50/nm0149950_rm3225328384_1976-8-27_2003_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/31/nm1080831_rm1823316736_1977-11-0_2006_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/05/nm0245705_rm999528960_1977-7-24_2004_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/wiki/94/550594_1940-03-28_2011_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/61/1682061_1943-12-17_2009_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/28/25145528_1984-07-24_2007_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/76/nm0829576_rm4166374912_1990-4-9_2014_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/46/nm0249046_rm652605696_1966-5-21_2014_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/59/nm0000459_rm3597310720_1960-8-16_2006_face1.jpg,0,Unknown,1,0,0
dataset/imdb_wiki/imdb/85/nm0005085_rm1479121664_1970-5-25_2000_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/50/156550_1972-09-04_2008_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/83/nm0707983_rm1449754880_1974-5-17_2010_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/76/11008276_1984-07-01_2010_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/37/nm0001337_rm3175516672_1978-11-24_2005_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/19/542119_1953-10-31_2006_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/87/41067587_1945-08-17_1964_face1.png,1,Unknown,1,0,0
dataset/imdb_wiki/imdb/23/nm0000523_rm2803804160_1966-6-8_2009_face1.jpg,0,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/06/1623106_1974-03-06_2002_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/47/2969147_1966-12-29_2008_face1.png,1,Unknown,1,0,0
dataset/StableDiffusion1.5_wiki_processed_process/32/11653632_1939-06-09_2012_face1.png,1,Unknown,1,0,0
